recipe_id,ingredient_id,line_no,amount,unit,raw_text,type_tag,anchor_name,anchor_form,sour,sweet,bitter,aroma,fruity,body,role_rule,role_confidence,role_reason,role_source,amount_value,amount_ratio_all,amount_rank_all
599,22,4,0.25,oz,.25 oz Luxardo Maraschino Liqueur,liqueur,cherry,liqueur,0.1,0.8,0.4,0.9,0.7,0.6,modifier,0.85,"Luxardo Maraschino Liqueur is a cherry-flavored liqueur that modifies the base spirit with its sweet and aromatic qualities, used in small quantity as a flavor enhancer.",llm_contextual_v1,0.25,0.05555555555555555,3.0
599,2841,1,2.0,oz,2 oz Barr Hill Honey Gin,syrup,juniper,spirit,0.2,0.3,0.4,0.9,0.5,0.7,base_spirit,0.9,"Barr Hill Honey Gin is the primary alcoholic component with the largest amount ratio (0.444), serving as the foundation of the cocktail despite being tagged as syrup; it's a gin-based spirit.",llm_contextual_v1,2.0,0.4444444444444444,1.0
599,2843,3,0.25,oz,.25 oz Liquid Alchemist Orgeat,other,almond,syrup,0.1,0.9,0.3,0.7,0.4,0.6,sweetener,0.9,"Liquid Alchemist Orgeat is an almond syrup with very high sweet flavor profile, used in small quantity to add sweetness and balance the acidity from lemon juice.",llm_contextual_v1,0.25,0.05555555555555555,3.0
599,2845,5,1.0,bsp,1 bsp Dijon Blue Curaçao,liqueur,orange,liqueur,0.3,0.8,0.4,0.9,0.9,0.7,modifier,0.8,"Dijon Blue Curaçao is an orange-flavored liqueur that modifies the base spirit with its sweet and fruity characteristics, used in small amount (1 bsp) to enhance flavor and color.",llm_contextual_v1,1.0,0.2222222222222222,2.0
600,62,1,0.75,oz,.75 oz Luxardo Bitter Bianco,other,gentian,bitters,0.1,0.2,0.9,0.8,0.1,0.2,bitters,0.9,"Luxardo Bitter Bianco has high bitter flavor (0.9) and is used in a small quantity (0.75 oz) as a flavoring agent, typical of bitters despite its 'other' type_tag.",llm_contextual_v1,0.75,0.2,3.0
600,2301,2,1.5,oz,1.5 oz Bols Genever,other,juniper,spirit,0.2,0.4,0.3,0.9,0.6,0.7,base_spirit,0.95,"Bols Genever is the largest alcoholic component by volume (1.5 oz, amount_rank 1) and serves as the primary spirit foundation with juniper character typical of base spirits.",llm_contextual_v1,1.5,0.4,1.0
600,2848,3,0.5,oz,.5 oz Clarified Coconut Sugar Blood Orange Cordial*,other,orange,cordial,0.4,0.8,0.3,0.7,0.9,0.5,sweetener,0.85,"Clarified Coconut Sugar Blood Orange Cordial has high sweet flavor (0.8) and fruity notes, serving to sweeten and flavor the cocktail in a moderate amount (0.5 oz).",llm_contextual_v1,0.5,0.13333333333333333,4.0
600,2849,4,1.0,dash,1 dash Copper & Kings Absinthe,other,wormwood,spirit,0.2,0.4,0.8,0.9,0.3,0.7,modifier,0.8,"Copper & Kings Absinthe is used in a very small quantity (1 dash) to modify and enhance the base spirit's flavor with aromatic wormwood notes, not as a primary component.",llm_contextual_v1,1.0,0.26666666666666666,2.0
601,50,3,0.75,oz,.75 oz King's Ginger Liqueur,liqueur,ginger,liqueur,0.1,0.8,0.3,0.9,0.4,0.7,sweetener,0.8,"King's Ginger Liqueur is a liqueur with high sweetness (sweet=0.8) and moderate amount (0.75 oz), serving to sweeten and add ginger flavor to balance the drink.",llm_contextual_v1,0.75,0.21428571428571427,2.0
601,491,4,0.5,oz,.5 oz Hot water,water_ice,water,other,0.1,0.0,0.2,0.1,0.0,0.0,dilution,0.95,"Hot water is explicitly labeled as water and serves to dilute the drink, likely to adjust strength or temperature, as indicated by its type_tag and low flavor profile.",llm_contextual_v1,0.5,0.14285714285714285,3.0
601,2850,1,1.5,oz,1.5 oz Pumpkin vodka,spirit,grain,spirit,0.2,0.1,0.3,0.4,0.0,0.6,base_spirit,0.9,"Pumpkin vodka has the largest amount (1.5 oz, highest amount_ratio at 0.429) and is a spirit, making it the primary alcoholic foundation of the drink.",llm_contextual_v1,1.5,0.42857142857142855,1.0
601,2851,2,0.75,oz,.75 oz New York Apple Whisky,spirit,apple,spirit,0.2,0.6,0.4,0.8,0.7,0.7,modifier,0.85,"New York Apple Whisky is a spirit with a distinct flavor profile (sweet=0.6, fruity=0.7) that modifies and complements the base spirit, adding complexity and apple notes.",llm_contextual_v1,0.75,0.21428571428571427,2.0
602,1751,4,1.0,l,1  Lemon Peel (white pith removed and julienned),other,lemon,other,0.4,0.3,0.6,0.8,0.5,0.2,garnish,0.85,"Lemon peel is typically used as a garnish for aroma and visual appeal, especially with white pith removed and julienned, and its small amount (1.0 l likely refers to length/quantity, not volume) supports this decorative role.",llm_contextual_v1,1.0,0.0013175230566534915,4.0
602,2854,1,750.0,ml,750 ml bottle Karlsson's Gold Vodka,spirit,grain,spirit,0.2,0.1,0.3,0.4,0.0,0.6,base_spirit,0.99,"Karlsson's Gold Vodka is the primary alcoholic component with the largest amount (750 ml, amount_ratio 0.988), forming the foundation of the drink as indicated by type_tag 'spirit'.",llm_contextual_v1,750.0,0.9881422924901185,1.0
602,2855,2,5.0,sprigs,5 sprigs Dill,other,dill,other,0.1,0.4,0.5,0.7,0.2,0.3,other,0.8,"Dill sprigs are likely used for infusion or flavoring in this savory cocktail context, but don't clearly fit standard cocktail roles like garnish (though possible) given the amount (5 sprigs) and aromatic profile.",llm_contextual_v1,5.0,0.006587615283267457,2.0
602,2856,3,2.0,cl,2 cloves Crushed Garlic,other,garlic,other,0.1,0.3,0.4,0.9,0.2,0.5,other,0.9,"Crushed garlic is an unusual cocktail ingredient that adds savory flavor and aroma, but doesn't fit traditional cocktail roles like modifier or garnish in this context.",llm_contextual_v1,2.0,0.002635046113306983,3.0
602,2858,5,1.0,tbsp,1 Tbsp Whole Peppercorns,other,pepper,other,0.1,0.3,0.7,0.9,0.2,0.4,other,0.85,"Whole peppercorns are likely used for infusion or flavoring, adding spice and aroma, but don't correspond to standard cocktail roles like bitters or garnish in this recipe.",llm_contextual_v1,1.0,0.0013175230566534915,4.0
603,198,1,1.0,oz,1 oz No.3 London Dry Gin,spirit,juniper,spirit,0.2,0.3,0.4,0.9,0.5,0.7,base_spirit,0.95,"No.3 London Dry Gin is a classic gin with juniper notes, listed as a spirit with the highest amount_rank and typical base spirit characteristics in cocktails.",llm_contextual_v1,1.0,0.3333333333333333,1.0
603,626,3,1.0,oz,1 oz Luxardo Bitter,other,bitter,other,0.4,0.3,0.9,0.8,0.5,0.3,bitters,0.9,"Luxardo Bitter is a bitter liqueur with high bitter flavor (0.9), used as a flavoring agent in small to moderate amounts (1 oz here) to add complexity and bitterness.",llm_contextual_v1,1.0,0.3333333333333333,1.0
603,715,2,1.0,oz,1 oz Maurin Quina,other,cinchona,fortified_wine,0.2,0.6,0.7,0.8,0.3,0.7,modifier,0.85,"Maurin Quina is a fortified wine with cinchona, adding sweet and bitter notes; it modifies the base gin's flavor without being the primary spirit or a simple sweetener.",llm_contextual_v1,1.0,0.3333333333333333,1.0
604,1,1,2.0,oz,2 oz Mezcal,spirit,agave,spirit,0.2,0.6,0.4,0.8,0.5,0.7,base_spirit,0.95,"Mezcal is the primary alcoholic component with the highest amount (2 oz) and amount_rank of 1, serving as the foundation of the drink.",llm_contextual_v1,2.0,0.25,1.0
604,111,5,2.0,dash,2 dash Orange Bitters,bitters,orange,bitters,0.2,0.4,0.9,0.8,0.6,0.1,bitters,0.9,"Orange Bitters is labeled as type_tag 'bitters', used in small quantities (2 dash) to add concentrated flavor and aroma.",llm_contextual_v1,2.0,0.25,1.0
604,193,3,1.0,oz,1 oz Campari,other,bitter_orange,other,0.3,0.2,0.9,0.8,0.4,0.5,modifier,0.85,"Campari, with a moderate amount (1 oz) and bitter flavor profile, modifies the base spirit by adding complexity and balancing sweetness.",llm_contextual_v1,1.0,0.125,2.0
604,572,4,2.0,dash,2 dash Rhubarb Bitters,bitters,botanical,bitters,0.1,0.1,0.9,0.8,0.2,0.1,bitters,0.9,"Rhubarb Bitters is labeled as type_tag 'bitters', used in small quantities (2 dash) to enhance flavor with concentrated bitter notes.",llm_contextual_v1,2.0,0.25,1.0
604,2863,2,1.0,oz,1 oz Tempus Fugit Alessio Vermouth Chinato,liqueur,wormwood,fortified_wine,0.2,0.6,0.5,0.8,0.4,0.5,modifier,0.8,"Tempus Fugit Alessio Vermouth Chinato, a liqueur with sweet and bitter flavors, modifies the base spirit by adding herbal and fortified wine characteristics.",llm_contextual_v1,1.0,0.125,2.0
605,5,1,1.0,oz,1 oz Junipero Gin,spirit,juniper,spirit,0.2,0.3,0.4,0.9,0.5,0.7,base_spirit,0.9,"Junipero Gin is a spirit with high aroma and body, used in equal proportion to other spirits, serving as a primary alcoholic foundation.",llm_contextual_v1,1.0,0.16,2.0
605,17,2,1.0,oz,1 oz BarSol Primero Quebranta Pisco,other,grape,spirit,0.2,0.4,0.3,0.8,0.7,0.6,modifier,0.85,"Multiple base spirits, demoted to modifier",llm_contextual_v1,1.0,0.16,2.0
605,91,4,0.25,oz,.25 oz Simple syrup,syrup,sugar,syrup,0.1,0.9,0.1,0.2,0.0,0.4,sweetener,0.95,"Simple syrup has very high sweetness and is used in a small amount to balance the drink, typical for adding sweetness.",llm_contextual_v1,0.25,0.04,3.0
605,2869,3,1.0,oz,1 oz Amaro Sibilla,liqueur,herbal_botanical,liqueur,0.2,0.7,0.8,0.9,0.3,0.7,modifier,0.85,"Amaro Sibilla is a liqueur with high bitterness and sweetness, used in equal proportion to base spirits, modifying and enhancing the overall flavor profile.",llm_contextual_v1,1.0,0.16,2.0
605,2871,5,,,rinse St. George Absinthe,other,wormwood,spirit,0.2,0.4,0.8,0.9,0.3,0.7,other,0.8,"St. George Absinthe is used as a rinse, not mixed in, adding aromatic complexity without fitting standard roles like base or modifier.",llm_contextual_v1,,,
605,2872,6,3.0,drop,3 drops Fee Brothers Orange Flower Water,water_ice,orange flower,other,0.1,0.3,0.1,0.8,0.6,0.2,garnish,0.75,"Fee Brothers Orange Flower Water is added in drops with high aroma, likely used as a decorative or aromatic garnish rather than a functional ingredient.",llm_contextual_v1,3.0,0.48,1.0
606,62,1,1.5,oz,1.5 oz Luxardo Bitter Bianco,other,gentian,bitters,0.1,0.2,0.9,0.8,0.1,0.2,bitters,0.9,"Luxardo Bitter Bianco is a bitter liqueur with high bitter flavor (0.9) and aroma (0.8), used in moderate amount (1.5 oz) as a flavoring agent rather than base spirit",llm_contextual_v1,1.5,0.2857142857142857,1.0
606,2874,2,0.5,oz,.5 oz Krogstad Aquavit,other,caraway,spirit,0.2,0.3,0.4,0.8,0.3,0.7,base_spirit,0.85,"Krogstad Aquavit is a spirit (anchor_form: spirit) with moderate body (0.7), though used in smaller amount (0.5 oz) it serves as the primary alcoholic foundation",llm_contextual_v1,0.5,0.09523809523809523,4.0
606,2875,3,1.0,bsp,1 bsp Luxardo Apricot Liqueur,liqueur,apricot,liqueur,0.2,0.8,0.3,0.7,0.9,0.6,sweetener,0.8,"Luxardo Apricot Liqueur is a liqueur with high sweetness (0.8) and fruitiness (0.9), used in small quantity (1 bsp) to add sweetness and fruit flavor",llm_contextual_v1,1.0,0.19047619047619047,3.0
606,2876,4,1.0,dash,1 dash Orange Cream Citrate,dairy,orange,other,0.6,0.7,0.5,0.8,0.9,0.4,acid,0.75,"Orange Cream Citrate has the highest sourness (0.6) among ingredients and is used in dash quantity, suggesting it provides acidity despite its creamy nature",llm_contextual_v1,1.0,0.19047619047619047,3.0
606,2877,5,1.25,oz,1.25 oz Almond Cream Soda,dairy,vanilla,other,0.1,0.9,0.2,0.7,0.4,0.6,dilution,0.9,"Almond Cream Soda is a non-alcoholic mixer with high sweetness (0.9), used in substantial amount (1.25 oz) to dilute and sweeten the cocktail",llm_contextual_v1,1.25,0.23809523809523808,2.0
607,50,3,0.5,oz,.5 oz King's Ginger Liqueur,liqueur,ginger,liqueur,0.1,0.8,0.3,0.9,0.4,0.7,sweetener,0.9,"King's Ginger Liqueur has high sweetness (0.8) and is used in a small amount (0.5 oz) to add sweetness and balance the drink, typical of liqueurs in this role.",llm_contextual_v1,0.5,0.08333333333333333,4.0
607,144,2,0.75,oz,.75 oz Dubonnet Rouge,other,quince,fortified_wine,0.2,0.7,0.4,0.8,0.6,0.5,modifier,0.85,"Dubonnet Rouge is a fortified wine that modifies and enhances the gin's flavor with its sweet and fruity notes, used in a moderate amount (0.75 oz) as a secondary alcoholic ingredient.",llm_contextual_v1,0.75,0.125,3.0
607,2878,1,1.75,oz,1.75 oz Bombay Dry Gin,spirit,juniper,spirit,0.2,0.3,0.4,0.9,0.5,0.7,base_spirit,0.95,Bombay Dry Gin is the largest alcoholic component by volume (1.75 oz) and is a classic spirit that typically serves as the foundation in gin-based cocktails.,llm_contextual_v1,1.75,0.2916666666666667,2.0
607,2881,4,3.0,dash,3 dash Lemon-Celery Bitters*,bitters,botanical,bitters,0.1,0.1,0.9,0.8,0.2,0.1,bitters,0.95,"Lemon-Celery Bitters is explicitly labeled as bitters, used in dashes (3 dash), and has high bitterness (0.9), making it a clear flavoring agent added in small quantities.",llm_contextual_v1,3.0,0.5,1.0
608,89,1,1.0,oz,1 oz H by HINE,other,grape,spirit,0.2,0.6,0.4,0.9,0.7,0.8,base_spirit,0.9,"H by HINE is a grape-based spirit with the largest amount (1 oz) among alcoholic components, serving as the primary foundation of the drink.",llm_contextual_v1,1.0,0.16666666666666666,2.0
608,629,5,3.0,dash,3 dash Peychaud's Bitters,bitters,botanical,bitters,0.1,0.1,0.9,0.8,0.2,0.1,bitters,1.0,"Peychaud's Bitters is explicitly tagged as bitters, used in small quantities (3 dashes) to add concentrated flavor and aroma.",llm_contextual_v1,3.0,0.5,1.0
608,2485,3,0.5,oz,.5 oz Rittenhouse Straight Rye Whisky,spirit,rye,spirit,0.1,0.4,0.3,0.8,0.3,0.7,modifier,0.85,Rittenhouse Straight Rye Whisky is a spirit used in a smaller amount (0.5 oz) to modify and enhance the base spirit's flavor profile.,llm_contextual_v1,0.5,0.08333333333333333,3.0
608,2883,2,0.5,oz,.5 oz Old Overholt Straight Rye Whiskey,spirit,rye,spirit,0.1,0.4,0.5,0.8,0.3,0.7,modifier,0.85,Old Overholt Straight Rye Whiskey is another spirit in a small amount (0.5 oz) that works alongside the other rye to modify the base spirit.,llm_contextual_v1,0.5,0.08333333333333333,3.0
608,2885,4,1.0,bsp,1 bsp Rich Demerara Simple Syrup,syrup,demerara,syrup,0.0,0.9,0.0,0.3,0.2,0.7,sweetener,0.95,"Rich Demerara Simple Syrup is a syrup with high sweetness (sweet=0.9), used to balance the other flavors in the cocktail.",llm_contextual_v1,1.0,0.16666666666666666,2.0
609,18,2,0.75,oz,.75 oz Dry Vermouth,liqueur,wormwood,fortified_wine,0.2,0.6,0.5,0.8,0.4,0.5,modifier,0.85,"Dry Vermouth (0.75 oz) is a fortified wine used in moderate quantity to modify and enhance the base spirit's flavor, adding herbal and bitter notes.",llm_contextual_v1,0.75,0.15,3.0
609,25,3,0.25,oz,.25 oz Luxardo Amaro Abano,liqueur,herbal_botanical,liqueur,0.2,0.7,0.8,0.9,0.3,0.8,modifier,0.8,"Luxardo Amaro Abano (0.25 oz) is an herbal liqueur with high bitter and aromatic qualities, used in small amount to modify and complement the base spirit.",llm_contextual_v1,0.25,0.05,4.0
609,100,5,1.0,dash,1 dash Angostura Bitters,bitters,angostura,bitters,0.1,0.2,0.9,0.8,0.3,0.1,bitters,0.95,Angostura Bitters (1 dash) is a classic bitters used in tiny quantity for concentrated flavoring and aromatic enhancement.,llm_contextual_v1,1.0,0.2,2.0
609,623,4,1.0,bsp,1 bsp Luxardo Maraschino Liqueur,liqueur,cherry,liqueur,0.1,0.8,0.4,0.9,0.7,0.6,sweetener,0.9,"Luxardo Maraschino Liqueur (1 bsp) is a cherry liqueur with high sweetness, used in small quantity to add sweetness and balance other flavors.",llm_contextual_v1,1.0,0.2,2.0
609,1027,1,2.0,oz,2 oz Nikka Coffey Grain Whisky,spirit,grain,spirit,0.2,0.1,0.4,0.7,0.0,0.8,base_spirit,0.95,"Nikka Coffey Grain Whisky is the largest component by volume (2 oz, 40% ratio) and a spirit, serving as the primary alcoholic foundation of the drink.",llm_contextual_v1,2.0,0.4,1.0
610,100,4,1.0,dash,1 dash Angostura Bitters,bitters,angostura,bitters,0.1,0.2,0.9,0.8,0.3,0.1,bitters,0.95,"Angostura Bitters is explicitly tagged as bitters, used in a dash amount to add concentrated bitter and aromatic flavors.",llm_contextual_v1,1.0,0.2857142857142857,2.0
610,532,2,0.75,oz,.75 oz BarSol Perfecto Amor (Aperitif Wine),other,grape,spirit,0.2,0.4,0.3,0.8,0.7,0.6,modifier,0.85,"BarSol Perfecto Amor (Aperitif Wine) modifies the base spirit's flavor with its fruity and aromatic profile, used in a moderate amount (0.75 oz) to enhance complexity.",llm_contextual_v1,0.75,0.21428571428571427,3.0
610,639,1,1.5,oz,1.5 oz Nikka Whisky Taketsuru Pure Malt 12 YO,spirit,grain,spirit,0.2,0.1,0.6,0.7,0.0,0.8,base_spirit,0.95,"Nikka Whisky Taketsuru Pure Malt 12 YO is the primary alcoholic component with the largest amount (1.5 oz, amount_ratio 0.429), typical of a base spirit in cocktails.",llm_contextual_v1,1.5,0.42857142857142855,1.0
610,706,3,0.25,oz,.25 oz Benedictine,other,herbal_botanical,liqueur,0.1,0.8,0.4,0.9,0.2,0.7,sweetener,0.9,"Benedictine adds sweetness (sweet=0.8) to balance the drink, used in a small amount (0.25 oz) typical for sweeteners in cocktails.",llm_contextual_v1,0.25,0.07142857142857142,4.0
611,89,1,2.0,oz,2 oz H by HINE,other,grape,spirit,0.2,0.6,0.4,0.9,0.7,0.8,base_spirit,0.9,"H by HINE is a grape-based spirit with the largest amount (2 oz) and highest amount_ratio (0.400), serving as the primary alcoholic foundation of the cocktail.",llm_contextual_v1,2.0,0.4,1.0
611,212,5,1.0,dash,1 dash Vieux Pontarlier Absinthe Francaise Superieure,other,wormwood,spirit,0.2,0.4,0.8,0.9,0.3,0.7,modifier,0.85,"Vieux Pontarlier Absinthe is used in a small dash amount, adding a distinct wormwood flavor to enhance and modify the base spirit without dominating the drink.",llm_contextual_v1,1.0,0.2,2.0
611,629,6,1.0,dash,1 dash Peychaud's Bitters,bitters,botanical,bitters,0.1,0.1,0.9,0.8,0.2,0.1,bitters,0.95,"Peychaud's Bitters is explicitly tagged as bitters, used in a dash amount with high bitter flavor (0.9), serving as a concentrated flavoring agent.",llm_contextual_v1,1.0,0.2,2.0
611,706,3,0.25,oz,.25 oz Benedictine,other,herbal_botanical,liqueur,0.1,0.8,0.4,0.9,0.2,0.7,sweetener,0.8,"Benedictine is a herbal liqueur with high sweetness (0.8) and small amount (0.25 oz), adding sweetness to balance the cocktail's flavors.",llm_contextual_v1,0.25,0.05,4.0
611,1470,4,0.25,oz,.25 oz Yellow Chartreuse,other,herbal blend,liqueur,0.1,0.8,0.4,0.9,0.2,0.7,modifier,0.8,"Multiple sweeteners, demoted to modifier",llm_contextual_v1,0.25,0.05,4.0
611,2897,2,0.5,oz,.5 oz Apple Brandy,spirit,apple,spirit,0.2,0.6,0.4,0.8,0.7,0.7,modifier,0.75,"Apple Brandy is a spirit used in a moderate amount (0.5 oz) to modify and complement the base spirit with fruity apple flavors, enhancing the overall profile.",llm_contextual_v1,0.5,0.1,3.0
612,89,1,2.0,oz,2 oz H by HINE,other,grape,spirit,0.2,0.6,0.4,0.9,0.7,0.8,base_spirit,0.95,"Largest amount (2 oz) with spirit form, high alcohol content, and serves as the foundation of the drink",llm_contextual_v1,2.0,0.4444444444444444,1.0
612,772,2,0.75,oz,.75 oz Cocchi Americano,other,bitter_orange,other,0.4,0.3,0.7,0.6,0.5,0.4,modifier,0.85,"Modifies the base spirit with bitter-orange flavors and herbal notes, typical of Cocchi Americano as an aperitif wine",llm_contextual_v1,0.75,0.16666666666666666,3.0
612,2904,3,0.75,oz,.75 oz Dolin Rouge Vermouth,liqueur,wormwood,fortified_wine,0.2,0.6,0.5,0.8,0.4,0.5,modifier,0.85,"Enhances the base spirit with sweet vermouth characteristics, adding complexity and balancing flavors",llm_contextual_v1,0.75,0.16666666666666666,3.0
612,2905,4,1.0,dash,1 dash Bittermens Hopped Grapefruit Bitters,juice,grapefruit,bitters,0.3,0.4,0.8,0.9,0.6,0.2,bitters,0.9,Used in small quantity (1 dash) as a concentrated flavoring agent with bitter and aromatic properties,llm_contextual_v1,1.0,0.2222222222222222,2.0
613,35,3,0.5,oz,.5 oz Bourbon,spirit,corn,spirit,0.1,0.6,0.4,0.8,0.5,0.7,base_spirit,0.9,Bourbon is a spirit with moderate amount (0.5 oz) and typical base spirit characteristics; it contributes foundational alcoholic flavor alongside other spirits in this recipe.,llm_contextual_v1,0.5,0.08333333333333333,3.0
613,89,1,0.5,oz,.5 oz H by HINE,other,grape,spirit,0.2,0.6,0.4,0.9,0.7,0.8,modifier,0.85,"H by HINE is a grape-based spirit (likely cognac or similar) used in equal amount to Bourbon and Rye, serving to modify and enhance the base spirits with fruity and aromatic notes.",llm_contextual_v1,0.5,0.08333333333333333,3.0
613,100,6,2.0,dash,2 dash Angostura Bitters,bitters,angostura,bitters,0.1,0.2,0.9,0.8,0.3,0.1,bitters,1.0,"Angostura Bitters is explicitly labeled as bitters type_tag, used in dashes (2 dash), and has high bitter flavor profile; it's a classic bittering agent.",llm_contextual_v1,2.0,0.3333333333333333,1.0
613,228,2,0.5,oz,.5 oz Rye Whiskey,spirit,rye,spirit,0.1,0.4,0.3,0.8,0.3,0.7,modifier,0.85,"Multiple base spirits, demoted to modifier",llm_contextual_v1,0.5,0.08333333333333333,3.0
613,645,7,1.0,dash,1 dash Bittermens Xocolatl Mole Bitters,mixer_water,botanical,bitters,0.1,0.1,0.9,0.8,0.2,0.1,bitters,0.95,"Bittermens Xocolatl Mole Bitters is labeled with bitters anchor_form, used in dashes (1 dash), and has high bitter flavor; it adds complementary bitter notes.",llm_contextual_v1,1.0,0.16666666666666666,2.0
613,1168,5,1.0,tsp,1 tsp Demerara Syrup,syrup,sugar_cane,syrup,0.0,0.9,0.0,0.2,0.1,0.7,sweetener,0.95,"Demerara Syrup is a syrup type_tag with high sweet flavor (0.9), used in small amount (1 tsp) to balance the drink's acidity and bitterness.",llm_contextual_v1,1.0,0.16666666666666666,2.0
613,2292,4,0.5,oz,.5 oz Calvados,other,apple,spirit,0.3,0.6,0.4,0.8,0.7,0.7,modifier,0.85,"Calvados is an apple-based spirit used in same amount as other modifiers (0.5 oz), adding fruity and aromatic complexity to enhance the base spirits.",llm_contextual_v1,0.5,0.08333333333333333,3.0
614,1,1,1.5,oz,1.5 oz Mezcal,spirit,agave,spirit,0.2,0.6,0.4,0.8,0.5,0.7,base_spirit,0.95,"Mezcal is the primary alcoholic component with the highest amount (1.5 oz) and typical spirit characteristics, forming the foundation of the drink.",llm_contextual_v1,1.5,0.3,2.0
614,512,4,2.0,dash,2 dash Regans' Orange Bitters No. 6,bitters,orange,bitters,0.2,0.4,0.9,0.9,0.6,0.1,bitters,0.9,"Regans' Orange Bitters No. 6 is a concentrated flavoring agent used in small quantities (2 dashes) to add aromatic and bitter notes, typical of bitters.",llm_contextual_v1,2.0,0.4,1.0
614,2914,2,0.75,oz,.75 oz Montenegro Amaro Liquore Italiano,liqueur,herbal_botanical,liqueur,0.2,0.7,0.8,0.9,0.3,0.8,modifier,0.85,"Montenegro Amaro is a liqueur with herbal/botanical flavors that modifies and enhances the base spirit's profile, adding complexity and bitterness.",llm_contextual_v1,0.75,0.15,3.0
614,2915,3,0.75,oz,.75 oz Calisaya Liqueur,liqueur,cinchona,liqueur,0.1,0.8,0.7,0.6,0.3,0.7,sweetener,0.8,"Calisaya Liqueur is a sweet liqueur (sweet=0.8) that balances the bitterness and acidity in the cocktail, serving as the primary sweetening agent.",llm_contextual_v1,0.75,0.15,3.0
615,89,1,2.0,oz,2 oz H by HINE,other,grape,spirit,0.2,0.6,0.4,0.9,0.7,0.8,base_spirit,0.9,"Highest amount (2 oz) with spirit form and alcoholic content, serving as the primary foundation of the drink",llm_contextual_v1,2.0,0.2857142857142857,2.0
615,100,3,1.0,dash,1 dash Angostura Bitters,bitters,angostura,bitters,0.1,0.2,0.9,0.8,0.3,0.1,bitters,0.95,"Explicitly labeled as bitters with dash unit and high bitter flavor profile, used in small quantity for flavoring",llm_contextual_v1,1.0,0.14285714285714285,3.0
615,1793,2,1.0,oz,1 oz Cocchi Americano Rosa,other,bitter_orange,other,0.4,0.3,0.7,0.6,0.5,0.4,modifier,0.85,"Moderate amount (1 oz) with complex flavor profile (bitter, sour, fruity) that enhances and modifies the base spirit",llm_contextual_v1,1.0,0.14285714285714285,3.0
615,2920,4,3.0,drop,3 drops Bittercube Cherry Bark Vanilla Bitters,bitters,botanical,bitters,0.1,0.1,0.9,0.8,0.2,0.1,bitters,0.9,"Labeled as bitters with drop unit and high bitter flavor, used in tiny quantity for additional flavor complexity",llm_contextual_v1,3.0,0.42857142857142855,1.0
616,22,2,1.0,dash,1 dash Luxardo Maraschino Liqueur,liqueur,cherry,liqueur,0.1,0.8,0.4,0.9,0.7,0.6,modifier,0.85,"Maraschino liqueur used in small quantity (1 dash) to modify and enhance the base whisky's flavor with cherry notes, acting as a flavor enhancer rather than a primary sweetener or base",llm_contextual_v1,1.0,0.25,2.0
616,639,1,2.0,oz,2 oz Nikka Whisky Taketsuru Pure Malt 12 YO,spirit,grain,spirit,0.2,0.1,0.6,0.7,0.0,0.8,base_spirit,0.95,"Primary alcoholic component with the largest amount (2 oz) and highest amount_ratio (0.500), identified as a whisky spirit forming the foundation of the drink",llm_contextual_v1,2.0,0.5,1.0
616,2923,3,1.0,dash,1 dash Pontarlier Anis,other,anise,other,0.1,0.8,0.4,0.9,0.6,0.5,modifier,0.8,"Anis-flavored ingredient used in small quantity (1 dash) to add aromatic complexity and modify the overall flavor profile, complementing the other ingredients",llm_contextual_v1,1.0,0.25,2.0
617,100,5,1.0,dash,1 dash Angostura bitters,bitters,angostura,bitters,0.1,0.2,0.9,0.8,0.3,0.1,bitters,0.95,"Type_tag is bitters, used in small quantity (1 dash) with high bitter flavor profile, typical for bitters in cocktails.",llm_contextual_v1,1.0,0.2857142857142857,2.0
617,555,4,0.25,oz,.25 oz Cannella Cinnamon Cordial,other,cinnamon,cordial,0.1,0.9,0.3,0.8,0.4,0.7,sweetener,0.85,"Cinnamon cordial has high sweet flavor (0.9), used in small amount (0.25 oz) to add sweetness and spice, functioning as a sweetener in this context.",llm_contextual_v1,0.25,0.07142857142857142,4.0
617,564,1,1.5,oz,1.5 oz C. Drouin Calvados Selection,other,apple,spirit,0.3,0.6,0.4,0.8,0.7,0.7,base_spirit,0.9,"Calvados is an apple spirit, has the largest amount (1.5 oz, amount_ratio 0.429), and serves as the primary alcoholic foundation of the drink.",llm_contextual_v1,1.5,0.42857142857142855,1.0
617,2925,2,0.5,oz,.5 oz La Quintinye Vermouth Rouge,liqueur,wormwood,fortified_wine,0.2,0.6,0.5,0.8,0.4,0.5,modifier,0.8,Vermouth rouge is a fortified wine used in moderate amount (0.5 oz) to modify and enhance the base spirit's flavor with herbal and sweet notes.,llm_contextual_v1,0.5,0.14285714285714285,3.0
617,2926,3,0.25,oz,.25 oz Pedro Ximenez Sherry,other,grape,fortified_wine,0.3,0.6,0.4,0.8,0.7,0.5,modifier,0.8,"Multiple sweeteners, demoted to modifier",llm_contextual_v1,0.25,0.07142857142857142,4.0
618,89,2,0.5,oz,.5 oz H by HINE,other,grape,spirit,0.2,0.6,0.4,0.9,0.7,0.8,modifier,0.8,"H by HINE is a grape-based spirit with moderate alcohol content (0.5 oz), used to enhance flavor rather than serve as the primary base, given its lower amount compared to other spirits and its flavor profile.",llm_contextual_v1,0.5,0.16666666666666666,2.0
